Gmt time,Open,High,Low,Close,Volume
02.12.2017 22:00:00.000,1.19005,1.19005,1.19005,1.19005,0
03.12.2017 22:00:00.000,1.18652,1.18789,1.18294,1.18661,221475.05889999997
04.12.2017 22:00:00.000,1.18665,1.18769,1.18010,1.18264,225727.29
05.12.2017 22:00:00.000,1.18264,1.18483,1.17808,1.17961,221290.16979999997
06.12.2017 22:00:00.000,1.17957,1.18149,1.17721,1.17733,207307.66009999995
07.12.2017 22:00:00.000,1.17733,1.17770,1.17303,1.17755,212798.40939999997
08.12.2017 22:00:00.000,1.17755,1.17755,1.17755,1.17755,0
09.12.2017 22:00:00.000,1.17755,1.17755,1.17755,1.17755,0
10.12.2017 22:00:00.000,1.17659,1.18119,1.17643,1.17689,189983.26190000004
11.12.2017 22:00:00.000,1.17697,1.17929,1.17178,1.17420,192767.14939999997
12.12.2017 22:00:00.000,1.17420,1.18318,1.17296,1.18264,214462.2999
13.12.2017 22:00:00.000,1.18267,1.18629,1.17710,1.17783,242168.47990000003
14.12.2017 22:00:00.000,1.17782,1.18125,1.17503,1.17519,214923.77059999996
15.12.2017 22:00:00.000,1.17519,1.17519,1.17519,1.17519,0
16.12.2017 22:00:00.000,1.17519,1.17519,1.17519,1.17519,0
17.12.2017 22:00:00.000,1.17451,1.18344,1.17387,1.17818,202936.0384
18.12.2017 22:00:00.000,1.17819,1.18490,1.17767,1.18405,208387.4584
19.12.2017 22:00:00.000,1.18406,1.19019,1.18291,1.18715,200418.20080000002
20.12.2017 22:00:00.000,1.18715,1.18897,1.18495,1.18746,189336.21949999998
21.12.2017 22:00:00.000,1.18746,1.18764,1.18173,1.18644,193906.75839999996
22.12.2017 22:00:00.000,1.18644,1.18644,1.18644,1.18644,0
23.12.2017 22:00:00.000,1.18644,1.18644,1.18644,1.18644,0
24.12.2017 22:00:00.000,1.18589,1.18791,1.18444,1.18767,4435.280000000001
25.12.2017 22:00:00.000,1.18735,1.18792,1.18468,1.18586,104256.53039999999
26.12.2017 22:00:00.000,1.18586,1.19106,1.18553,1.18890,182439.6696
27.12.2017 22:00:00.000,1.18891,1.19591,1.18885,1.19432,179054.41820000001
28.12.2017 22:00:00.000,1.19433,1.20257,1.19367,1.20075,178147.07759999996
29.12.2017 22:00:00.000,1.20075,1.20075,1.20075,1.20075,0
30.12.2017 22:00:00.000,1.20075,1.20075,1.20075,1.20075,0
31.12.2017 22:00:00.000,1.20075,1.20075,1.20075,1.20075,0
01.01.2018 22:00:00.000,1.20143,1.20813,1.20044,1.20590,198843.00019999998
02.01.2018 22:00:00.000,1.20590,1.20664,1.20015,1.20146,202783.8714
03.01.2018 22:00:00.000,1.20146,1.20890,1.20046,1.20685,210052.71980000005
04.01.2018 22:00:00.000,1.20684,1.20833,1.20209,1.20314,199758.32799999995
05.01.2018 22:00:00.000,1.20314,1.20314,1.20314,1.20314,0
06.01.2018 22:00:00.000,1.20314,1.20314,1.20314,1.20314,0
07.01.2018 22:00:00.000,1.20297,1.20525,1.19561,1.19679,192051.28029999998
